regime,method,noise,h_profile,mean_absolute_error,max_absolute_error,count
zero,Expanded DML + graph zero,N2,Hprbs,0.4859735749692333,0.9719471499384666,2
zero,Expanded DML + graph zero,N2,Hsin,0.3698348833622982,0.7396697667245964,2
zero,Expanded DML + graph zero,N2,Hstep,0.2012951616190719,0.4025903232381438,2
zero,Expanded DML + graph zero,N3,Hbrn,1.1280887650442006,2.2561775300884013,2
zero,Expanded DML + graph zero,N3,Hdec,1.0791679717364746,2.158335943472949,2
zero,Expanded DML + graph zero,N3,Hprbs,1.2456797288895078,1.7011666659684148,2
zero,Expanded DML + graph zero,N3,Hsin,0.9750477761233365,1.950095552246673,2
zero,Expanded DML + graph zero,N3,Hstep,1.1224983571543297,2.2449967143086593,2
zero,Expanded LSE,N1,Hbrn,0.5154579119039668,0.9768162903618669,2
zero,Expanded LSE,N1,Hdec,0.5213003483745212,0.9937988281281886,2
zero,Expanded LSE,N1,Hprbs,0.5219913243556296,1.0070998439670775,2
zero,Expanded LSE,N1,Hsin,0.5013847407804263,0.9394880339364835,2
zero,Expanded LSE,N1,Hstep,0.5187566581492259,0.9882995125037517,2
zero,Expanded LSE,N2,Hbrn,0.5128699940479918,0.9754530221402307,2
zero,Expanded LSE,N2,Hdec,0.5284987487987591,1.0046558797803025,2
zero,Expanded LSE,N2,Hprbs,0.5177843784874709,1.0131049614209386,2
zero,Expanded LSE,N2,Hsin,0.5046358693499629,0.9558293607912107,2
zero,Expanded LSE,N2,Hstep,0.524320875171352,0.9978162422091834,2
zero,Expanded LSE,N3,Hbrn,0.42719097449031807,0.8398882157661303,2
zero,Expanded LSE,N3,Hdec,0.4386929180225118,0.855070528775892,2
zero,Expanded LSE,N3,Hprbs,0.4522822749000864,0.8703656583156298,2
zero,Expanded LSE,N3,Hsin,0.4022525429050562,0.7996319220862829,2
zero,Expanded LSE,N3,Hstep,0.4356702283186657,0.8495232555640695,2
zero,Expanded LSE + graph control,N1,Hbrn,0.4920037330508128,0.9840074661016256,2
zero,Expanded LSE + graph control,N1,Hdec,0.500862166618138,1.001724333236276,2
zero,Expanded LSE + graph control,N1,Hprbs,0.5095582112783128,1.0191164225566256,2
zero,Expanded LSE + graph control,N1,Hsin,0.4766488005787015,0.953297601157403,2
zero,Expanded LSE + graph control,N1,Hstep,0.49837304289731355,0.9967460857946271,2
zero,Expanded LSE + graph control,N2,Hbrn,0.490853805704732,0.981707611409464,2
zero,Expanded LSE + graph control,N2,Hdec,0.5056451901556885,1.011290380311377,2
zero,Expanded LSE + graph control,N2,Hprbs,0.5124523946413726,1.0249047892827452,2
zero,Expanded LSE + graph control,N2,Hsin,0.483484475435505,0.96696895087101,2
zero,Expanded LSE + graph control,N2,Hstep,0.5032164212165344,1.0064328424330689,2
zero,Expanded LSE + graph control,N3,Hbrn,0.40737421019430287,0.8147484203886057,2
zero,Expanded LSE + graph control,N3,Hdec,0.41465976950483097,0.8293195390096619,2
zero,Expanded LSE + graph control,N3,Hprbs,0.4416272838237027,0.8490556761628625,2
zero,Expanded LSE + graph control,N3,Hsin,0.3899125891720936,0.7798251783441872,2
zero,Expanded LSE + graph control,N3,Hstep,0.41254066547449086,0.8250813309489817,2
zero,Expanded LSE + graph zero,N1,Hbrn,0.48840814518093345,0.9768162903618669,2
zero,Expanded LSE + graph zero,N1,Hdec,0.4968994140640943,0.9937988281281886,2
zero,Expanded LSE + graph zero,N1,Hprbs,0.5035499219835388,1.0070998439670775,2
zero,Expanded LSE + graph zero,N1,Hsin,0.46974401696824175,0.9394880339364835,2
zero,Expanded LSE + graph zero,N1,Hstep,0.49414975625187585,0.9882995125037517,2
zero,Expanded LSE + graph zero,N2,Hbrn,0.48772651107011533,0.9754530221402307,2
zero,Expanded LSE + graph zero,N2,Hdec,0.5023279398901512,1.0046558797803025,2
zero,Expanded LSE + graph zero,N2,Hprbs,0.5065524807104693,1.0131049614209386,2
zero,Expanded LSE + graph zero,N2,Hsin,0.47791468039560536,0.9558293607912107,2
zero,Expanded LSE + graph zero,N2,Hstep,0.4989081211045917,0.9978162422091834,2
zero,Expanded LSE + graph zero,N3,Hbrn,0.41994410788306513,0.8398882157661303,2
zero,Expanded LSE + graph zero,N3,Hdec,0.427535264387946,0.855070528775892,2
zero,Expanded LSE + graph zero,N3,Hprbs,0.4522822749000864,0.8703656583156298,2
zero,Expanded LSE + graph zero,N3,Hsin,0.39981596104314143,0.7996319220862829,2
zero,Expanded LSE + graph zero,N3,Hstep,0.42476162778203475,0.8495232555640695,2
zero,LSTM sequence model,N1,Hbrn,0.612748776400983,1.2215148192503977,2
zero,LSTM sequence model,N1,Hdec,0.606036468989509,1.2117152184782598,2
zero,LSTM sequence model,N1,Hprbs,0.6126184279369578,1.2233227478980329,2
zero,LSTM sequence model,N1,Hsin,0.6104294646513058,1.2192783551368382,2
zero,LSTM sequence model,N1,Hstep,0.6041018594723516,1.207960276555946,2
zero,LSTM sequence model,N2,Hbrn,0.6082581416794804,1.2120409021934684,2
zero,LSTM sequence model,N2,Hdec,0.6042670786867459,1.207968579595425,2
zero,LSTM sequence model,N2,Hprbs,0.6148348206397293,1.2243803007395073,2
zero,LSTM sequence model,N2,Hsin,0.607424646802588,1.2135585314794968,2
zero,LSTM sequence model,N2,Hstep,0.5989300090510496,1.196779122777186,2
zero,LSTM sequence model,N3,Hbrn,0.5856687881240732,1.1698875009985898,2
zero,LSTM sequence model,N3,Hdec,0.5933217910024937,1.1838176991551987,2
zero,LSTM sequence model,N3,Hprbs,0.602835889611951,1.1910599991932667,2
zero,LSTM sequence model,N3,Hsin,0.5830083190904995,1.1646515112975169,2
zero,LSTM sequence model,N3,Hstep,0.5785893680352042,1.157086938504384,2
zero,Linear residual DML,N1,Hbrn,0.6171361451780736,1.2340982318762372,2
zero,Linear residual DML,N1,Hdec,0.6123857952182478,1.218209806667049,2
zero,Linear residual DML,N1,Hprbs,0.6173152356928493,1.2343825111515074,2
zero,Linear residual DML,N1,Hsin,0.6143873257160402,1.2251842734078855,2
zero,Linear residual DML,N1,Hstep,0.6120781780797433,1.2173044861009583,2
zero,Linear residual DML,N2,Hbrn,0.6191131782796496,1.2361832330000881,2
zero,Linear residual DML,N2,Hdec,0.611260665537368,1.2178085867978452,2
zero,Linear residual DML,N2,Hprbs,0.6174195000855228,1.2343984289777832,2
zero,Linear residual DML,N2,Hsin,0.6145556244158349,1.2260229740887612,2
zero,Linear residual DML,N2,Hstep,0.6112281718634898,1.2173782794621686,2
zero,Linear residual DML,N3,Hbrn,0.6134034316845682,1.2025363052955056,2
zero,Linear residual DML,N3,Hdec,0.6086530817247422,1.186647880086317,2
zero,Linear residual DML,N3,Hprbs,0.6135825221993438,1.2028205845707758,2
zero,Linear residual DML,N3,Hsin,0.6106546122225349,1.193622346827154,2
zero,Linear residual DML,N3,Hstep,0.6083454645862378,1.1857425595202267,2
zero,Linear residual DML + graph control,N1,Hbrn,0.6170491159381186,1.2340982318762372,2
zero,Linear residual DML + graph control,N1,Hdec,0.6091049033335245,1.218209806667049,2
zero,Linear residual DML + graph control,N1,Hprbs,0.6171912555757537,1.2343825111515074,2
zero,Linear residual DML + graph control,N1,Hsin,0.6125921367039427,1.2251842734078855,2
zero,Linear residual DML + graph control,N1,Hstep,0.6086522430504792,1.2173044861009583,2
zero,Linear residual DML + graph control,N2,Hbrn,0.6180916165000441,1.2361832330000881,2
zero,Linear residual DML + graph control,N2,Hdec,0.6089042933989226,1.2178085867978452,2
zero,Linear residual DML + graph control,N2,Hprbs,0.6171992144888916,1.2343984289777832,2
zero,Linear residual DML + graph control,N2,Hsin,0.6130114870443806,1.2260229740887612,2
zero,Linear residual DML + graph control,N2,Hstep,0.6086891397310843,1.2173782794621686,2
zero,Linear residual DML + graph control,N3,Hbrn,0.6012681526477528,1.2025363052955056,2
zero,Linear residual DML + graph control,N3,Hdec,0.5933239400431585,1.186647880086317,2
zero,Linear residual DML + graph control,N3,Hprbs,0.6980293504591829,1.2028205845707758,2
zero,Linear residual DML + graph control,N3,Hsin,0.596811173413577,1.193622346827154,2
zero,Linear residual DML + graph control,N3,Hstep,0.5928712797601133,1.1857425595202267,2
zero,Linear residual DML + graph zero,N1,Hbrn,0.6170491159381186,1.2340982318762372,2
zero,Linear residual DML + graph zero,N1,Hdec,0.6091049033335245,1.218209806667049,2
zero,Linear residual DML + graph zero,N1,Hprbs,0.6171912555757537,1.2343825111515074,2
zero,Linear residual DML + graph zero,N1,Hsin,0.6125921367039427,1.2251842734078855,2
zero,Linear residual DML + graph zero,N1,Hstep,0.6086522430504792,1.2173044861009583,2
zero,Linear residual DML + graph zero,N2,Hbrn,0.6180916165000441,1.2361832330000881,2
zero,Linear residual DML + graph zero,N2,Hdec,0.6089042933989226,1.2178085867978452,2
zero,Linear residual DML + graph zero,N2,Hprbs,0.6171992144888916,1.2343984289777832,2
zero,Linear residual DML + graph zero,N2,Hsin,0.6130114870443806,1.2260229740887612,2
zero,Linear residual DML + graph zero,N2,Hstep,0.6086891397310843,1.2173782794621686,2
zero,Linear residual DML + graph zero,N3,Hbrn,0.6012681526477528,1.2025363052955056,2
zero,Linear residual DML + graph zero,N3,Hdec,0.5933239400431585,1.186647880086317,2
zero,Linear residual DML + graph zero,N3,Hprbs,0.613582522199344,1.2028205845707758,2
zero,Linear residual DML + graph zero,N3,Hsin,0.596811173413577,1.193622346827154,2
zero,Linear residual DML + graph zero,N3,Hstep,0.5928712797601133,1.1857425595202267,2
zero,Linear state-space estimator,N1,Hbrn,0.5936323641456595,1.1846676789096193,2
zero,Linear state-space estimator,N1,Hdec,0.5849599885718794,1.1651870252529348,2
zero,Linear state-space estimator,N1,Hprbs,0.5954199881369969,1.1872058297759236,2
zero,Linear state-space estimator,N1,Hsin,0.5876862295092561,1.1743143027034297,2
zero,Linear state-space estimator,N1,Hstep,0.5843098169610856,1.163452670502279,2
zero,Linear state-space estimator,N2,Hbrn,0.5944469743483068,1.1856354017032187,2
zero,Linear state-space estimator,N2,Hdec,0.5843865246246723,1.1658360893024864,2
zero,Linear state-space estimator,N2,Hprbs,0.5956879199844043,1.187588814861544,2
zero,Linear state-space estimator,N2,Hsin,0.5879293602319734,1.1748360774092919,2
zero,Linear state-space estimator,N2,Hstep,0.5838662653882545,1.164084193546369,2
zero,Linear state-space estimator,N3,Hbrn,0.5891524637230444,1.1279426876004859,2
zero,Linear state-space estimator,N3,Hdec,0.5830624946390186,1.1065331582527207,2
zero,Linear state-space estimator,N3,Hprbs,0.5909583111283427,1.1337807849222923,2
zero,Linear state-space estimator,N3,Hsin,0.5862942922693524,1.1195475400275339,2
zero,Linear state-space estimator,N3,Hstep,0.5823050054335763,1.1036931228930655,2
zero,Matern GP,N1,Hbrn,0.18286030668585398,0.3657161856620481,2
zero,Matern GP,N1,Hdec,0.16305938383511873,0.3259525460389803,2
zero,Matern GP,N1,Hprbs,0.267319770996461,0.5346332307453794,2
zero,Matern GP,N1,Hsin,0.19185128951720568,0.38361167841970945,2
zero,Matern GP,N1,Hstep,0.14783654569907642,0.29549952485202513,2
zero,Matern GP,N2,Hbrn,0.1841343856160731,0.36821710832525767,2
zero,Matern GP,N2,Hdec,0.18497333568900995,0.3698272888446881,2
zero,Matern GP,N2,Hprbs,0.28989816846654176,0.579785224273484,2
zero,Matern GP,N2,Hsin,0.21204331088832137,0.4240084438152658,2
zero,Matern GP,N2,Hstep,0.16807300677813986,0.336017388746513,2
zero,Matern GP,N3,Hbrn,0.24630950423242828,0.49142875030627886,2
zero,Matern GP,N3,Hdec,0.23757934431624303,0.47383459587634924,2
zero,Matern GP,N3,Hprbs,0.17128277675020492,0.34147443316858705,2
zero,Matern GP,N3,Hsin,0.22832513187098594,0.45544054263415346,2
zero,Matern GP,N3,Hstep,0.2288234009354484,0.4563094226070379,2
zero,Neural ODE,N1,Hbrn,0.46423173791175953,0.9277506730622669,2
zero,Neural ODE,N1,Hdec,0.404824251348238,0.7776446808734465,2
zero,Neural ODE,N1,Hprbs,0.47532714204529153,0.9394469578424025,2
zero,Neural ODE,N1,Hsin,0.4431523648572219,0.8634220810782152,2
zero,Neural ODE,N1,Hstep,0.4169394479081922,0.7794400647600954,2
zero,Neural ODE,N2,Hbrn,0.4657473125497481,0.9145551652607709,2
zero,Neural ODE,N2,Hdec,0.45159035962180233,0.8596909263758261,2
zero,Neural ODE,N2,Hprbs,0.4719045522853582,0.9371442145986326,2
zero,Neural ODE,N2,Hsin,0.45132900873770015,0.899592932230892,2
zero,Neural ODE,N2,Hstep,0.4215197329031297,0.8086576558394776,2
zero,Neural ODE,N3,Hbrn,0.5645448944045798,1.0948853420268732,2
zero,Neural ODE,N3,Hdec,0.610416395463242,1.0758811186332382,2
zero,Neural ODE,N3,Hprbs,0.5202085266657883,0.9620148121769312,2
zero,Neural ODE,N3,Hsin,53.430688838797934,60.59308828921236,2
zero,Neural ODE,N3,Hstep,0.4225829536970841,0.5833589594269875,2
zero,RBF GP,N1,Hbrn,0.10455670895097412,0.20776579553784424,2
zero,RBF GP,N1,Hdec,0.06364848828786648,0.12546136024761267,2
zero,RBF GP,N1,Hprbs,0.17822375751390296,0.3544314513348783,2
zero,RBF GP,N1,Hsin,0.11042082471108612,0.21911835553099945,2
zero,RBF GP,N1,Hstep,0.0784587979915408,0.15501785391013612,2
zero,RBF GP,N2,Hbrn,0.11081689984761539,0.22036623185701298,2
zero,RBF GP,N2,Hdec,0.07646076737430099,0.1507471939962728,2
zero,RBF GP,N2,Hprbs,0.19466030555032157,0.38732793854332837,2
zero,RBF GP,N2,Hsin,0.11759381551854561,0.23373863695270702,2
zero,RBF GP,N2,Hstep,0.0898324071420656,0.1774907137486863,2
zero,RBF GP,N3,Hbrn,0.31515507998148895,0.6298059954822981,2
zero,RBF GP,N3,Hdec,0.3183892135881466,0.6362230953670189,2
zero,RBF GP,N3,Hprbs,0.20255819097946184,0.4046120301333711,2
zero,RBF GP,N3,Hsin,0.2682254352944443,0.5359233790335005,2
zero,RBF GP,N3,Hstep,0.30634435442047814,0.6121349292803857,2
